srno,product_id,sku,country,language,currency,product_name,description,linename,categories,search_keyword,default_image,default_image_color_code,default_color,attr_colors,attr_imprint_color,attr_shape,attr_decimal,valid_up_to,matrix_price,matrix_frieght,vat,vat_unit,packaging_type,packaging_charges,packaging_code,video_url,distributor_central_url,special_price_valid_up_to,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,featue_49
160,1238145,20-59000,US,en,USD,"Overseas Direct, NW Drawstring Backpack","<p>Non-Woven Drawstring Backpack</p>
<p>75 gsm non-woven polypropylene material&nbsp;</p>
<p>Lightweight</p>
<p>Tear resistant&nbsp;</p>
<p>Water repellent&nbsp;</p>
<p>Drawstring closure</p>
<p>Large carrying capacity</p>
<p>Maximum weight recommendation: 25lbs</p>
<p>&nbsp;</p>",AAkron Line,Backpacks|Overseas Direct,20-59000|Backpacks|Non-Woven Drawstring Backpack|Overseas Direct,5/20-59000-yellow_1.jpg,,Yellow,Red|Blue|Purple|White|Yellow|Orange,,,3,2016-12-12,,,,,,,,,,,"Imprint Colors |Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ","Size|15"" W x 16"" H",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Domestic Option|See item# 59000,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof |Proof samples 10-15 days after receipt of order and artwork.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1238144,20-55110,US,en,USD,"Overseas Direct, Thumbs-Up Bend-A-Pen","<p>Award winning design&nbsp;</p>
<p>Bend-able body &amp; arms</p>
<p>Feet act as both a stand &amp; cap&nbsp;</p>",AAkron Line,Overseas Direct|Writing Instruments,20-55110|Overseas Direct|Writing Instrument|Pens|Zing Line,5/20-55110-black_1.jpg,,Black,Red|Blue|Black|Lime green,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Size |6-7/8'',Domestic Option|See item #55110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1238143,20-55100,US,en,USD,"Overseas Direct, Original Bend-A-Pen","<p>Award winning design!</p>
<p>Bend-able body &amp; arms</p>
<p>Feet act as both a stand &amp; cap&nbsp;</p>",AAkron Line,Overseas Direct|Writing Instruments,20-55100|Original Bend-A-Pen|Zing Line|Writing Instruments|Pens,5/20-55100-purple_2.jpg,,Purple,Red|Blue|Purple|Lime green|Orange,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,"Imprint Colors |Black, White, Red, Lt. Blue, Med. Blue, Dk. Blue, Lt. Green, Med. Green, Dk. Green, Brown, Purple, Yellow, Teal, Orange, Maroon, Gold, Athletic Gold, & Silver",Proof|Proof samples 10-15 days after receipt of order and artwork.,Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Size|7-1/2'',Domestic Option|See item #55100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1238142,20-55059,US,en,USD,"Overseas Direct, Wild Smilez Pen/Stylus","<p>Plunger head</p>
<p>Feather like hair</p>
<p>Stylus tip</p>
<p>&nbsp;</p>",AAkron Line,NEW for 2016|Overseas Direct|Pen/Stylus,20-55059|Wild/Smilez Pen/Stylus|Overseas Direct|Zing Line|Pen/Stylus,5/20-55059-red_1.jpg,,Red,Red|Blue|Black|Lime green|Orange,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes |A one-color imprint on the barrel. Contact factory for multi-color and/or multi-location imprints. The medium point ink cartridge is available in black only. ",Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ","Size |8-1/2""",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,"Domestic Option|See item #55059 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1238141,20-55058,US,en,USD,"Overseas Direct, Safety Wild Smilez Pen","<p>Black trim and yellow safety hat</p>
<p>Optional clip imprint available&nbsp;</p>",AAkron Line,Overseas Direct|Writing Instruments,20-55058|Safety Wild Smilez Pen|Pens|Writing instrument|Overseas Direct|Zing Line,5/20-55058-white_1.jpg,,White,White,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes |A one-color imprint on the barrel. Contact factory for multi-color and/or multi-location imprints. The medium point ink cartridge is available in black only. ",Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors|Black , Red , Light Blue , Medium Blue , Dark Blue , Light Green , Medium Green , Dark Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Athletic Gold , Silver , Gold ","Size|6-9/16""",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,"Domestic Option|See item #55058 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1238140,20-55057,US,en,USD,"Overseas Direct, Officer Smilez Pen","<p>Blue trim and police hat</p>
<p>Optional clip imprint availale&nbsp;</p>
<p>Great for police departmenrs, neighborfood watch programs, anti-drug/DWI campaigns and security agencies&nbsp;</p>",AAkron Line,Overseas Direct|Writing Instruments,20-55057|Officer Smilez Pen|Zing Line|Overseas Direct|Pens|Writing Instrument,5/20-55057-blue_1.jpg,,Blue,Blue,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes |A one-color imprint on the barrel. Contact factory for multi-color and/or multi-location imprints. The medium point ink cartridge is available in Black only. ",Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors|Black , Red , Light Blue , Medium Blue , Dark Blue , Light Green , Medium Green , Dark Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Athletic Gold , Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Size|6-9/16'',"Domestic Option|See item #55057 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1238139,20-55056,US,en,USD,"Overseas Direct, Fire Chief Smilez Pen","<p>Red trim and fire helmet</p>
<p>Optional clip imprint available&nbsp;</p>
<p>Great for fire deparments, fire prevention campaigns, and fire safety programs&nbsp;</p>",AAkron Line,Overseas Direct|Writing Instruments,20-55056|Overseas Direct|Fire Chief Smilez Pen|Zing Line|Pens|Smilez Pen|Writing Instruments,5/20-55056-red_1.jpg,,Red,Red,,,3,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on the barrel. Contact factory for multi-color and/or multi-location imprints. The medium point ink cartridge is available in Black only.,Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors|Black , Red , Light Blue , Medium Blue , Dark Blue , Light Green , Medium Green , Dark Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Athletic Gold , Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Size|6-5/8'',Domestic Option|See item #55056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1238138,20-60020,US,en,USD,"Overseas Direct, Sports Style Drawstring Backpack",<p>Sports Style Drawstring Backpack&nbsp,</p>,AAkron Line,Backpacks|Overseas Direct,20-60020|Sports Style Drawstring Backpack|Overseas Direct|Golf|Soccer|Basketball|Football|Baseball|Tennis|Bags & Totes|Backpacks|Magic Drawstring Backpack|Bags|Accessories|2060020|60020|10-60020|1060020|80-60020|8060020|Cinched Bags|Horizon Drawcord|Personalized Drawstring Backpacks|Sports Bags|Logoed Sports Bags|Drawstring Bags|Drawstring Backpacks|Customizable Drawstring Backpacks|Sports Pack,5/20-60020-golf_2.jpg,,Golf,Golf|Soccer|Basketball|Football|Baseball|Tennis,,,2016-12-12,0000-00-00,,,,,,,,,,0000-00-00,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof |Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ","Size |16"" W x 17"" H",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Domestic Option|See item #60020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1238137,20-55055,US,en,USD,"Overseas Direct, Wild Smilez Pen",<p>Click pen with feather like hair on heads&nbsp,</p>,AAkron Line,Overseas Direct|Writing Instruments,20-55055|Wild Smilez Pen|Overseas Direct|Zing Line|Writing Instruments|Pens|Click Pen,5/20-55055-red_1.jpg,,Red,Red|Blue|Green|Purple|Orange|Pink,,,2016-12-12,0000-00-00,,,,,,,,,,0000-00-00,"Pricing Includes |A one-color imprint on the barrel. Contact factory for multi-color and/or multi-location imprints. The medium point ink cartridge is available in Black only. ",Proof |Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver","Size|8-1/2""","Domestic Option|See item #55055 ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1238136,20-45083,US,en,USD,"Overseas Direct, Shaggy Microfiber Screen Cleanin' Dude","<p>Soft rubber material&nbsp;</p>
<p>Microfiber hair cleans screens&nbsp;</p>",AAkron Line,SCREEN CLEANER|Overseas Direct,20-45083|Shaggy Microfiber Screen Cleanin' Dude|Zing Line|Overseas Direct|Screen Cleaner,5/20-45083-green_2.jpg,,Green,Blue|Green,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof |Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ","Size|2-3/4"" tall (including hair)",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,"Domestic Option|See item #45083 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1238134,20-45081,US,en,USD,"Overseas Direct, Smilin' Eye Poppin' Pal","<p>Eyes ""pop"" when squeezed&nbsp;</p>
<p>Feather-like hair&nbsp;</p>
<p>Design-Protected&nbsp;</p>",AAkron Line,Overseas Direct|Poppin' Pals,20-45081|Smilin' Eye Poppin' Pal|Overseas Direct|Zing Line,5/20-45081-red_1.jpg,,Red,Red|Blue|Green|Orange,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof|Proof samples 10-15 days after receipt of order and artwork.,"Size|1-3/4"" tall (not including hair)",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Domestic Option|See item #45081,"Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1238133,20-45000,US,en,USD,"Overseas Direct, Mood Smiley Face Stress Ball","<p>Stress squeexe material</p>
<p>Color changes with the heat of your hand&nbsp;</p>",AAkron Line,STRESS ITEMS|Overseas Direct,20-45000|Stress Items|Mood|Mood Items|Mood Smiley Face Stress Ball|Overseas Direct,5/20-45000-green-yellow_2.jpg,,Green-Yellow,Purple-Pink|Green-Yellow|Blue-Lt. Blue|Orange-Yellow,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black imprint recommended. Standard colors available: Black, White, Red, Lt. Blue, Med. Blue, Dk. Blue, Lt. Green, Med. Green, Dk. Green, Brown, Purple, Yellow, Teal, Orange, Maroon, Gold, Athletic Gold, & Silver ","Size|Approx 2-1/2"" diameter.",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Note|Stress material may vary in color & density.,"Warning |Severe weather conditions may effect the mood change. ",Domestic Option|See item# 45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1238132,20-59800,US,en,USD,"Overseas Direct, RPET Striped Tote Bag","<p>125 gsm, made from recycled post consumer PET</p>
<p>Matte lamination which is tear resistant and water repellent&nbsp;</p>
<p>Reinforced 20"" handles&nbsp;</p>
<p>Hanging loop</p>
<p>Maximum weight recommendation: 20 lbs.</p>",AAkron Line,Tote Bags|Overseas Direct,20-59800|Tote Bags|Overseas Direct,5/20-59800-red_1.jpg,,Red,Red|Blue|Green|Black,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors|Black, White, Red, Lt. Blue, Med. Blue, Dk. Blue, Lt. Green, Med. Green, Dk. Green, Brown, Purple, Yellow, Teal, Orange, Maroon, Gold, Athletic Gold, & Silver ","Size|12"" W x 14"" H with 8"" Gussets",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Domestic Option|See item #59800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1237877,20-59860,US,en,USD,"Overseas Direct, RPET Fold-Away Carryall ","<p>190D Recycled PET</p>
<p>13"" strap</p>
<p>Sewn in 4"" x 5"" pouch with rope closure&nbsp;</p>
<p>Maximum weight recommendation: 30 lbs.</p>
<p>&nbsp;</p>",AAkron Line,Tote Bags|Overseas Direct,Tote Bags|Overseas Direct|20-59860,5/20-59860-cranberry_3.jpg,,Cranberry,Olive Green|Cocoa Brown|Cranberry|Steel Blue|Red|Blue|Black|Gray,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof |Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black, White, Red, Lt. Blue, Med. Blue, Dk. Blue,  Lt. Green, Med. Green, Dk. Green, Brown, Purple, Yellow, Teal , Orange, Maroon, Gold, Athletic Gold, Silver ","Size|19"" W x 15-1/2"" H",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Domestic Option|See item #59860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1237876,20-44505,US,en,USD,"Overseas Direct, Single Port Wall Charger","<p>UL Listed</p>
<p>Fits USB cables</p>
<p>FCC compliant&nbsp;</p>
<p>Individually boxed&nbsp;</p>",AAkron Line,NEW for 2016|Overseas Direct,Single Port Wall Charger|NEW for 2016|20-44505|Overseas Direct|Phone Accessories|Office & Electronic Accessories|2044505|Tech Products|UL Listed,5/20-44505-red_3.jpg,,Red,Red|Blue|Black|Lime green,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof |Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black , Red , Light Blue , Medium Blue , Dark Blue , Light Green , Medium Green , Dark Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,"Size |2-1/2"" L (total) x 1-3/8"" W x 13/16"" H",Domestic Option|See item# 44505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1237875,20-43180,US,en,USD,"Overseas Direct, Gel Bead Hot/Cold Pack","<p>Reusable&nbsp;</p>
<p>Non-Toxic</p>
<p>Can be heated in microwave or cooled in freezer</p>
<p>Beads keep pack flexible when cold</p>
<p>Instructions printed on back&nbsp;</p>",AAkron Line,Overseas Direct|HOT/COLD PACK,20-43180|Gel Bead Hot/Cold Pack|Overseas Direct|Hot/Cold Pack,5/20-43180-red_2.jpg,,Red,Red|Clear|Blue|Green|Purple|Aqua,,,2,2016-12-12,,,,,,,,,,,Pricing Includes |A one-color imprint on one side. Contact factory for multi-color and/or multi-location imprints.,Proof |Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors |Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Athletic Gold ","Size |4"" W x 4"" H",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability.,Domestic Option|See item # 43180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
